t_s,low_state_age_s,policy_state_age_s,low_state_seq,tick_dt_s,tilt_deg,roll,pitch,gx,gy,gz,walking,gait_freq,gait_process,pub_hz,goal_x,goal_y,heading_err,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,tau10,tau11,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,gate_rej_legs,gate_rej_total,gate_samples,gate_dt_p99_ms,gate_dt_max_ms
16.13,0.0012743,0.0044825,4477,0.011594,8.6487,0.11261,0.10074,1.2829,0.90043,-0.89389,1,2,0.39777,99.635,0.6,0,0,-0.33513,-0.020409,0.03109,1.1133,-0.79969,-0.20525,-0.28973,-0.079538,0.052071,0.52892,-0.51961,-0.015128,-0.37691,-0.25368,-0.585,0.10693,-0.35938,-22.81,0.96306,-1.7529,1.1377,-1.9006,-2.0713,-7.6593,11.838,3.7912,-2.1154,-11.303,2.7831,5.6472,-8.0861,-1.8526,2.9374,-9.7703,-0.53513,0.32601,-0.30465,-0.014398,0.19423,0.55736,-0.42449,-0.19563,0.18587,0.05785,-0.024311,0.23538,0.2551,-0.10778,44,44,4478,15,1003.9
16.152,0.001295,0.0061224,4485,0.021618,10.139,0.13248,0.11766,1.3611,0.76255,-1.969,1,2,0.43773,99.632,0.6,0,0,-0.30919,-0.018883,0.022698,1.0721,-0.69595,0.34751,-0.26684,-0.088312,0.064279,0.50946,-0.53487,-0.30405,1.6489,0.219,-0.51014,-2.9096,6.6343,14.291,1.4471,-0.30485,0.63884,-0.98264,-0.6844,-4.4415,7.5686,1.9546,2.2846,-9.6171,-2.0804,-13.425,-2.5832,3.8278,0.88564,0.14542,1.3403,3.4777,-0.43446,-0.21142,0.32974,0.49281,-0.26555,0.008917,0.34117,0.29105,0.018629,0.25958,0.44581,0.17443,44,44,4487,15,1003.9
16.171,0.0012581,0.0057975,4493,0.019313,11.843,0.15495,0.13735,1.2399,0.36356,-2.5971,1,2,0.47696,99.642,0.6,0,0,-0.24701,0.0062943,0.031853,0.95884,-0.68969,0.21354,-0.21763,-0.057412,0.074578,0.52358,-0.52513,-0.16618,3.1166,1.4125,0.56345,-5.4437,1.719,-11.624,2.0421,1.0601,0.67874,0.81778,1.0946,7.6151,-4.957,-5.4307,4.1215,-4.4659,1.2799,-4.8364,2.0247,9.6582,-2.067,5.8725,2.0896,0.17916,-0.33717,-0.19896,0.42207,0.36483,-0.2653,-0.059477,0.3558,0.49659,0.039464,0.11179,0.93947,0.55194,52,52,4495,15,1003.9
16.208,0.0014358,0.021877,4501,0.03667,14.085,0.17989,0.16846,0.99286,0.50977,-1.6775,1,2,0.51811,99.625,0.6,0,0,-0.19512,0.034524,0.05169,0.85355,-0.56403,-0.41047,-0.1978,-0.054742,0.061227,0.54379,-0.46451,-0.05027,1.9928,0.88632,1.3303,-5.2261,7.4075,-11.81,1.0879,0.18082,-1.1276,0.9455,3.4854,4.0899,-9.5092,-11.985,3.4952,4.2549,-6.5603,6.8721,2.8625,4.304,-3.5954,-1.367,1.1837,-3.6812,-0.19632,-0.1112,0.38327,0.25432,-0.19482,-0.26886,0.28946,0.48064,0.017458,0.034201,0.88196,0.4092,60,60,4508,15,1003.9
16.218,0.0016943,0.01116,4509,0.010297,14.842,0.18862,0.17861,0.90422,1.0278,-0.52327,1,2,0.56104,99.646,0.6,0,0,-0.21458,0.032235,0.092508,0.80014,-0.5234,0.16942,-0.16957,-0.05169,0.011254,0.56744,-0.34187,-0.082439,-1.6569,-0.31032,2.0131,-1.5772,5.3882,23.22,1.2551,0.28344,-2.2875,1.168,6.4083,-1.6785,-18.152,-4.1209,4.4473,9.3872,-8.3531,-11.185,9.8974,6.5428,0.31055,4.8879,6.4378,-1.0294,-0.11692,-0.081746,0.37826,0.22095,-0.18693,-0.13445,0.23432,0.4359,-0.045802,0.073166,0.7077,0.34994,60,60,4512,15,1003.9
16.231,0.0013482,0.0054433,4517,0.013494,16.763,0.20657,0.20869,1.2386,1.6601,0.73121,1,2,0.59878,99.633,0.6,0,0,-0.29088,0.035668,0.13752,0.82685,-0.51693,0.13229,-0.15545,-0.026894,-0.034142,0.58194,-0.31248,-0.14426,-3.8829,0.16702,2.3675,1.6582,-0.27398,-8.6773,0.35064,1.2425,-2.2088,0.44796,-1.6808,-1.6019,-20.192,-21.303,11.329,2.2395,-0.7376,-5.1384,25.573,27.251,4.322,10.996,34.203,7.2795,0.029697,0.063042,0.23389,0.39454,-0.13168,-0.22699,0.1394,0.35511,0.073978,0.001123,0.72597,0.2487,61,61,4519,15,1003.9
16.249,0.0054034,0.0083521,4524,0.017474,17.002,0.19407,0.22591,-0.65108,1.2781,0.62032,1,2,0.63607,99.64,0.6,0,0,-0.38434,0.04139,0.18406,0.86919,-0.49393,-0.042358,-0.14172,-0.018502,-0.015068,0.57546,-0.38475,-0.045964,-5.0294,0.32859,2.624,2.294,3.7357,-18.626,1.175,0.92615,1.2756,-0.43208,-2.5131,7.8333,-9.6386,-21.46,14.221,-8.9274,-1.4759,5.4011,23.355,32.396,0.54059,1.0179,24.616,7.5846,0.018264,0.1511,0.053978,0.34951,0.065269,-0.32808,0.019086,0.080781,0.016833,0.31337,0.49259,-0.042448,67,67,4525,15,1003.9
16.271,0.0057013,0.010176,4533,0.022078,15.501,0.15998,0.21911,-1.6424,-0.02548,1.7169,1,2,0.67721,99.637,0.6,0,0,-0.47475,0.02575,0.27562,0.88102,-0.49271,-0.33443,-0.055505,0.047494,0.046731,0.53235,-0.40146,0.18495,-3.2196,-1.007,4.0378,-0.25209,-0.27713,-5.7683,4.2688,2.5796,2.4932,-2.1402,-0.23569,12.265,-3.421,-19.182,7.0411,-5.6615,0.15104,5.2357,10.027,29.075,-3.4701,2.763,20.339,6.3451,0.11296,0.33012,-0.098387,0.28739,0.19719,-0.35995,-0.15248,-0.066856,0.16572,0.43628,-0.30584,-0.14892,75,75,4535,15,1003.9
16.297,0.0016076,0.016016,4540,0.025633,12.952,0.11202,0.19676,-2.7381,-0.50793,2.522,1,2,0.70857,99.646,0.6,0,0,-0.50488,-0.010872,0.34085,0.84401,-0.47303,0.20405,0.029946,0.10586,0.066186,0.48581,-0.36827,0.3467,-1.2799,-1.9676,3.3766,-2.3018,2.4262,13.035,4.4713,3.1953,0.81605,-2.6306,2.1419,3.3785,8.8623,-7.3583,1.4607,-7.8546,-0.064778,-12.235,-1.6058,20.085,-6.5484,2.6467,26.771,2.7374,0.096666,0.17673,0.049509,0.20549,0.11357,-0.2832,-0.14607,-0.029309,0.088252,0.32367,-0.34127,-0.10014,76,76,4543,15,1003.9
16.31,0.0049977,0.0097306,4547,0.013125,11.221,0.071749,0.18239,-3.5061,-0.80087,2.844,1,2,0.75419,99.649,0.6,0,0,-0.48924,-0.032235,0.36793,0.78756,-0.46247,0.064735,0.076104,0.16499,0.05436,0.45186,-0.3153,0.33092,1.0724,-1.4265,1.8341,-3.8308,1.3744,-10.501,3.1977,4.2593,-0.73041,-2.3932,3.68,-1.0404,19.376,1.8866,-6.7299,4.1846,-0.15427,-10.449,-11.062,11.205,-1.0697,0.72711,25.799,0.8338,0.10521,0.16079,0.16977,0.15683,0.33326,-0.37018,-0.022292,-0.091228,0.13776,0.26146,-0.22417,-0.15608,78,78,4549,15,1003.9
16.341,0.005249,0.019552,4556,0.031085,8.8586,-0.045376,0.14785,-4.9543,-1.3565,2.0915,1,2,0.79677,99.615,0.6,0,0,-0.45262,-0.029564,0.3336,0.73301,-0.47637,-0.13597,0.13218,0.26913,0.052071,0.43812,-0.15662,0.22034,1.7913,0.47208,-3.0767,-0.38185,-3.3446,2.8894,2.4719,3.8333,0.14639,0.23872,7.5113,-5.6609,14.753,-2.0905,-2.889,-13.679,12.811,-12.388,-24.187,-7.3954,-2.3813,6.2242,12.717,-3.6832,0.18644,-0.023867,0.30164,0.17547,0.45598,-0.18276,-0.12006,0.027899,-0.081094,0.39509,-0.16574,0.068284,90,90,4561,15,1003.9
16.358,0.0015753,0.011865,4564,0.017635,9.2013,-0.080653,0.13902,-2.4802,-0.41688,1.2454,1,2,0.84038,99.654,0.6,0,0,-0.36107,0.073053,0.19093,0.77382,-0.47943,-0.011969,0.099756,0.27638,0.033761,0.51709,0.011845,0.013146,3.9332,3.9215,-6.687,1.0955,1.1538,-4.0605,-2.5452,0.4534,-1.0009,4.614,8.3267,-9.3142,18.288,18.829,-13.008,-1.7741,5.7762,-10.476,-23.217,-26.709,8.8445,7.9312,-17.694,-1.6701,0.35956,0.055288,0.10195,0.16036,0.3515,0.13306,-0.29968,0.11942,-0.23182,0.56631,-0.26611,0.19104,99,99,4567,15,1003.9
16.379,0.0015489,0.017505,4570,0.020202,10.044,-0.11062,0.13628,-2.1926,-0.44888,-1.6878,1,2,0.86949,99.64,0.6,0,0,-0.29126,0.10204,0.069238,0.75818,-0.40605,-0.048838,0.0089647,0.25845,0.042153,0.66167,0.047604,-0.18993,4.6072,1.755,-7.1885,-0.97039,4.3561,-7.5503,-5.239,-1.6013,0.76061,8.2561,1.2069,-10.805,16.384,21.185,-2.6956,-4.3956,25.37,-2.1171,-14.073,-21.381,7.3593,1.2506,-20.335,2.6509,0.29413,-0.1314,0.049414,0.10356,0.32558,0.12561,-0.32218,0.22531,-0.23866,0.5311,-0.21739,0.10415,105,105,4575,15,1003.9
16.399,0.0013137,0.013636,4579,0.020318,9.924,-0.11766,0.12741,-0.40221,0.1334,-3.3832,1,2,0.91732,99.64,0.6,0,0,-0.21382,0.10281,-0.018502,0.71164,-0.45164,-0.32632,-0.13752,0.17185,0.075723,0.8299,-0.089349,-0.34137,3.8545,0.084523,-2.5334,-2.505,-0.1952,4.6825,-6.7951,-4.5539,1.4376,6.7227,-7.1812,-5.0579,3.5607,5.7643,10.17,-4.2549,17.861,-1.0416,-0.76799,-12.842,2.1879,-17.974,-5.4078,6.0641,0.23271,-0.17568,-0.015298,0.099429,0.29538,0.025349,-0.23846,0.25095,-0.21816,0.4597,-0.22924,-0.025402,105,105,4583,15,1003.9
16.411,0.0014675,0.0086529,4586,0.012107,9.4285,-0.1181,0.11486,0.11849,-0.33827,-3.5064,1,2,0.95186,99.616,0.6,0,0,-0.15393,0.11997,0.0089647,0.66243,-0.35155,-0.34344,-0.21344,0.08526,0.097086,0.88293,-0.23161,-0.293,3.8934,1.1871,1.8187,-3.4935,7.2046,-1.6544,-5.3275,-6.1156,1.6044,3.7711,-10.169,4.0441,-1.8851,0.69685,4.4473,-1.3088,12.112,-3.2466,3.5607,-5.4678,1.7286,-18.213,-2.0517,4.2123,0.11607,-0.067953,0.019391,0.018352,0.33983,-0.14328,-0.16684,0.18779,-0.15325,0.41865,-0.25729,0.051188,105,105,4587,15,1003.9
16.43,0.0056868,0.0089693,4593,0.019159,8.3353,-0.10342,0.1025,0.7738,-0.34766,-2.5131,1,2,0.99806,99.637,0.6,0,0,-0.058938,0.1112,0.11616,0.593,-0.21203,-0.29242,-0.28477,-0.042535,0.1009,0.8711,-0.43604,0.00030649,4.7469,-1.6993,5.3637,-2.6514,3.7304,6.9159,-3.1929,-5.3665,-0.60475,-1.3797,-7.2308,19.057,-4.6777,-1.4787,3.7207,-0.49443,19.134,0.12233,4.6777,14.269,-10.727,-1.3088,4.8515,-0.22319,0.099927,-0.15053,0.2248,0.17499,0.65788,-0.44574,-0.064846,0.0089517,-0.084759,0.28826,-0.12321,0.036148,108,108,4594,15,1003.9
16.457,0.0059379,0.016276,4600,0.026302,6.9498,-0.08986,0.081584,1.3019,-0.70774,-1.9316,1,2,0.036319,99.644,0.6,0,0,0.0093462,0.070001,0.20047,0.56554,-0.15141,-0.08773,-0.34123,-0.12837,0.058938,0.8154,-0.48804,0.37157,3.8336,-1.6803,3.8324,-1.4981,4.3686,10.595,-3.289,-4.4832,-2.6997,-2.8611,-1.1221,17.45,4.1192,-0.42491,-8.6588,1.4251,7.4486,4.8334,-4.1192,28.566,-20.381,12.189,1.3894,-5.5395,-0.1254,-0.012571,0.19481,0.62509,-0.23945,-0.15407,-0.00066137,-0.30037,0.14281,-0.0010231,-0.049305,0.040041,110,110,4603,15,1003.9
16.471,0.0050401,0.0099503,4608,0.01455,7.386,-0.11651,0.055295,-1.0317,-1.0299,-1.6259,1,2,0.076567,99.641,0.6,0,0,0.095178,0.033761,0.18063,0.53235,-0.040945,0.15909,-0.43851,-0.13981,-0.031853,0.81159,-0.56064,0.29144,2.5412,-1.1071,-2.4289,-1.1814,2.8551,12.373,-3.1755,1.1342,-5.2212,0.7837,0.61758,-8.1883,-3.421,-13.764,-2.3813,-0.49443,7.6883,-4.6278,-0.76799,29.575,-7.2798,8.3144,2.6577,1.2245,-0.0542,-0.014818,0.050333,0.76774,-0.62843,0.10727,-0.16167,-0.51518,0.21,0.1006,-0.35589,-0.13463,117,117,4610,15,1003.9
16.497,0.0014899,0.0097428,4617,0.026218,7.8867,-0.13471,0.028379,-0.79086,-0.93048,-2.0414,1,2,0.12186,99.648,0.6,0,0,0.14363,0.028801,0.065805,0.51976,-0.044201,0.22613,-0.50908,-0.047494,-0.1627,0.83104,-0.50394,-0.27015,1.972,-0.1192,-5.4416,-0.37536,-0.21078,-4.605,-3.1042,4.7737,-2.8757,0.60227,2.4892,-5.0041,-17.2,-13.532,3.7708,-7.9312,8.5313,-10.513,11.45,13.493,1.0237,1.716,-0.30477,11.022,0.026027,-0.020905,-0.037072,0.78724,-0.66688,0.114,-0.25397,-0.39225,0.16114,0.0026541,-0.49491,-0.17303,117,117,4619,15,1003.9
16.51,0.0014056,0.0043439,4624,0.012808,7.8291,-0.13618,0.011281,-0.15269,-0.81431,-1.5117,1,2,0.15835,99.653,0.6,0,0,0.173,0.032616,0.0093462,0.53464,0.0045938,0.12921,-0.54036,0.055505,-0.17147,0.81693,-0.47362,-0.18759,1.4517,0.097478,-1.6665,1.1302,4.2857,-10.124,-1.0918,4.8069,0.083111,-1.0326,3.7137,6.3257,-27.098,-16.298,17.281,-5.8022,11.947,-7.9882,23.355,-5.9126,3.8459,-2.2977,0.099833,0.48725,0.071373,0.07934,-0.10927,0.80361,-0.69673,0.060813,-0.26741,-0.42076,0.24769,0.025494,-0.56015,0.079338,129,129,4625,15,1003.9
16.53,0.0055035,0.01016,4631,0.019725,6.6598,-0.11615,-0.004489,0.80442,-0.6983,-1.2313,1,2,0.19451,99.662,0.6,0,0,0.18978,0.028801,0.04902,0.57164,0.095781,-0.36228,-0.53235,0.089837,-0.15354,0.77573,-0.3933,0.34397,1.124,-0.341,2.6625,2.5648,7.2639,-19.254,0.54148,2.3874,1.1547,-3.1016,6.7381,16.723,-31.026,-13.299,7.9958,-6.7868,12.524,-1.7883,20.328,-5.8014,3.2033,0.20359,-0.46046,-9.1975,0.027155,0.16645,-0.11908,0.78341,-0.79327,0.070521,-0.34629,-0.44196,0.29647,0.13313,-0.39708,0.34207,129,129,4633,15,1003.9
16.559,0.0013055,0.012813,4641,0.029059,1.2007,0.0059727,-0.020087,3.1165,-0.58564,-0.32587,1,2,0.23889,99.637,0.6,0,0,0.13409,-0.01812,0.14858,0.69905,0.066826,-0.26187,-0.46826,0.069238,-0.0906,0.6548,-0.35957,0.2435,-3.9176,-2.1753,3.645,6.808,-3.7753,13.096,2.773,-2.3769,3.4542,-5.6795,1.7879,-8.5061,-17.88,5.5048,-6.1853,15.168,-13.497,5.8359,10.027,-37.045,17.898,-2.0068,-7.8903,-6.6671,0.080524,0.05771,0.093607,0.634,-0.46648,0.024767,-0.18905,0.025,-0.00484,-0.047867,-0.25658,-0.063114,152,152,4645,15,1003.9
16.578,0.0019533,0.0094951,4650,0.019516,5.2545,0.085254,-0.033839,4.6114,-0.24876,1.8814,1,2,0.28588,99.649,0.6,0,0,0.0089647,-0.10624,0.18788,0.90352,-0.10407,0.21642,-0.40723,0.0047684,-0.010109,0.53807,-0.30475,-0.37168,-1.9062,-1.4175,1.62,2.906,-2.1502,6.5875,0.96808,-0.19195,0.027368,-0.69423,1.9736,2.737,25.157,14.502,-9.534,-27.16,8.8577,-19.292,-7.8273,8.6121,-2.8407,0.20359,-12.671,8.0713,-0.062,-0.045042,0.060412,0.62188,-0.32728,-0.010886,-0.059926,0.14538,0.10051,-0.075522,-0.35132,0.30908,153,153,4651,15,1003.9
16.597,0.0012611,0.011118,4655,0.018712,7.0953,0.10915,-0.058621,2.9676,-1.4717,0.28455,1,2,0.31867,99.639,0.6,0,0,0.020409,-0.091363,0.19245,0.86957,-0.067098,0.064485,-0.40417,0.0032425,-0.0082017,0.58003,-0.2851,-0.16804,0.59691,0.85353,0.6197,-2.021,3.1989,-11.365,0.54256,-0.28096,0.46942,3.4368,3.149,17.01,10.932,7.2842,-5.9259,-11.303,17.237,-14.434,-15.705,18.829,-14.68,-14.071,-14.358,-1.7608,-0.040166,-0.057017,0.057157,0.54062,-0.23638,-0.054644,-0.20261,0.064577,0.079819,-0.077311,-0.36261,0.44593,165,165,4658,15,1003.9
16.617,0.0016972,0.011407,4663,0.020075,7.7798,0.11642,-0.070038,0.56207,-1.1003,-0.98891,1,2,0.35879,99.652,0.6,0,0,0.063897,-0.050546,0.1772,0.76886,0.10304,-0.29594,-0.40036,0.010872,-0.021553,0.63268,-0.32241,0.038472,1.9514,1.9196,-1.0793,-4.6829,3.3765,-8.0316,-0.257,1.1652,-1.2974,1.9354,-3.0191,5.7034,0.76799,-6.4316,0.057509,11.15,-18.164,15.697,-6.7923,2.2605,-0.79363,-15.168,-10.912,-13.511,0.067267,-0.14752,0.11875,0.33469,-0.2191,-0.067675,-0.22165,0.025855,0.026166,-0.097274,-0.5082,0.31254,167,167,4666,15,1003.9
16.638,0.001426,0.011196,4672,0.020862,8.7697,0.1331,-0.075791,0.89118,-0.78633,-1.6276,1,2,0.40076,99.669,0.6,0,0,0.089075,-0.043297,0.1463,0.73911,0.0087137,-0.089999,-0.40379,0.029564,-0.034142,0.64565,-0.35131,-0.30557,1.4947,-0.35956,-1.1358,-0.16486,-5.7962,14.034,0.16826,0.43617,-0.17599,0.81097,2.6839,-15.745,-7.6979,1.9886,1.7044,-1.0179,3.4922,-1.6916,-9.3799,1.0028,-3.1549,-25,0.58633,7.315,0.16481,-0.13841,0.16425,0.14097,-0.18534,0.0036087,-0.18017,0.094108,0.02385,-0.053751,-0.40201,-0.017257,169,169,4675,15,1003.9
16.651,0.0014467,0.0060992,4679,0.013219,8.2796,0.13299,-0.0567,0.041468,0.78808,-0.76875,1,2,0.43736,99.669,0.6,0,0,0.0906,-0.036431,0.14096,0.74712,-0.057394,0.095439,-0.40112,0.039101,-0.036431,0.64641,-0.27287,-0.29796,-0.38648,0.54736,-0.40493,0.13367,-1.6027,5.1779,-0.13401,0.46076,-0.03674,-0.44757,2.6247,4.6223,2.4436,-5.579,2.5505,-1.0179,14.068,-16.811,-5.3759,-0.49289,-2.744,-15.247,-17.286,5.4284,0.17572,-0.098072,0.12211,0.10749,-0.097367,0.0021366,-0.066059,-0.013899,0.05327,0.052076,-0.32116,0.13929,171,171,4681,15,1003.9
16.676,0.0051464,0.015446,4686,0.025158,7.8425,0.13313,-0.031916,-0.067182,1.081,-0.77006,1,2,0.47648,99.654,0.6,0,0,0.076486,-0.03109,0.13828,0.73873,0.0075628,0.033986,-0.40646,0.037957,-0.037957,0.6178,-0.30013,-0.18968,-0.60666,0.25298,-0.16712,-0.53174,4.3924,-4.1344,-0.22875,-0.088607,-0.12208,-1.3639,-0.91662,11.421,3.0021,-7.9396,2.3813,0.95978,-3.1633,1.5059,-3.5607,0.18696,-1.1387,-18.612,-12.535,-3.4772,0.15406,-0.028717,0.06952,0.096532,-0.065051,-0.04153,-0.077676,-0.024834,0.041234,0.071383,-0.24865,0.2076,179,179,4689,15,1003.9
16.7,0.0018605,0.013663,4695,0.023538,6.2605,0.10926,-0.00098693,-0.57927,1.0635,-0.95157,1,2,0.52021,99.65,0.6,0,0,0.070764,-0.021935,0.13714,0.72461,0.057304,-0.2211,-0.40341,0.037194,-0.046731,0.62352,-0.31527,-0.1563,-0.4503,0.32358,0.08257,-0.79805,1.7779,-3.9831,0.25374,0.00097801,-0.44934,0.17343,-0.77553,-6.3673,6.0741,-5.6531,0.90864,4.044,-12.573,12.902,-4.8174,0.28894,0.6326,-14.541,-3.284,0.068991,0.1839,0.086379,0.030252,0.12011,0.13322,-0.13894,-0.07545,-0.038366,-0.00059472,0.29302,0.047346,0.019355,181,181,4699,15,1003.9
16.717,0.0014783,0.011167,4702,0.016933,5.5273,0.095297,0.015017,-1.1132,0.95106,-1.5688,1,2,0.55856,99.667,0.6,0,0,0.067712,-0.031472,0.1421,0.71698,-0.013548,-0.044664,-0.40265,0.042916,-0.057031,0.60254,-0.33135,-0.26384,-0.089183,-0.46514,0.18397,-0.26825,-3.5337,10.162,0.070239,0.37936,-0.5106,-1.1172,-0.49744,-2.716,5.7948,-2.8755,0.74762,0.72711,3.8772,-3.3859,-4.5381,-5.4678,2.478,-9.6937,-1.4752,4.5388,0.28322,0.15623,-0.027347,0.083531,0.27906,-0.03762,-0.20113,-0.01219,-0.010936,0.4683,-0.050396,-0.049269,181,181,4705,15,1003.9
16.738,0.001308,0.016408,4710,0.020764,5.16,0.080976,0.039458,-0.67182,0.88582,-1.7411,1,2,0.58931,99.654,0.6,0,0,0.06466,-0.040627,0.1421,0.71355,-0.038186,0.031907,-0.39235,0.053979,-0.053216,0.58385,-0.31967,-0.14154,-0.14785,-0.39874,0.047404,-0.21089,-0.30557,0.86196,0.50538,0.259,0.31188,-0.96289,0.87471,6.701,4.6777,0.18696,0.28755,1.3088,6.0695,-9.5533,-5.7948,-4.2674,-0.034505,-4.3956,-3.104,-0.96801,0.36764,0.26206,-0.03884,0.12591,0.33614,0.031684,-0.38276,0.0043892,-0.020029,0.59279,-0.1518,-0.051402,184,184,4714,15,1003.9
16.76,0.0013236,0.013827,4719,0.021946,5.1917,0.06928,0.058448,-0.47502,0.84561,-1.9997,1,2,0.63837,99.648,0.6,0,0,0.068856,-0.04406,0.14515,0.70859,0.02784,-0.16467,-0.39311,0.058175,-0.06733,0.57469,-0.29931,-0.12872,0.14697,-0.1626,0.11825,-0.24368,2.9426,-7.5043,-0.089853,0.382,-0.91329,-0.12952,0.39928,-2.3574,2.4436,1.6147,-0.37956,0.95978,-6.558,7.3146,-2.1643,-8.8736,5.9519,-6.6462,-5.4654,-1.775,0.35863,0.29214,-0.042924,0.22709,0.41228,-0.097447,-0.48293,-0.012304,0.02803,0.63237,-0.19991,-0.16117,184,184,4724,15,1003.9
16.768,0.0013059,0.0081343,4726,0.0084935,5.2197,0.063234,0.065624,-0.493,0.70274,-2.0868,1,2,0.66664,99.675,0.6,0,0,0.069619,-0.050164,0.15126,0.70287,0.018302,-0.13787,-0.39349,0.06466,-0.079919,0.57393,-0.31121,-0.19401,0.027465,-0.2434,0.3571,-0.28821,-1.2592,3.2736,0.012687,0.32749,-0.61747,-0.0091844,-0.58059,-2.6527,2.7229,2.2265,-1.4147,-0.14542,-3.5697,3.6784,-0.62835,-11.283,6.9892,-10.23,-4.7498,0.79416,0.37005,0.18984,-0.010697,0.20819,0.36281,-0.060209,-0.48659,-0.0014684,-0.027439,0.62419,-0.20295,-0.14949,184,184,4727,15,1003.9
16.792,0.0013403,0.0058637,4736,0.023677,5.1935,0.050601,0.075236,-0.37752,0.26785,-1.5918,1,2,0.71866,99.667,0.6,0,0,0.071145,-0.04902,0.14858,0.69753,-0.03147,0.01596,-0.39235,0.074197,-0.081445,0.57469,-0.30624,-0.14083,0.089558,-0.0035178,-0.19224,-0.27129,-1.3087,4.4098,0.10489,0.18504,-0.016428,-0.064974,0.49592,2.73,1.6058,2.6557,-0.79363,0.029084,4.4117,-8.4619,0.069817,-13.037,7.0411,-9.7703,-4.6069,-1.0323,0.32975,0.13598,0.044231,0.17352,0.23511,0.063082,-0.43498,0.028325,-0.054875,0.57023,-0.17342,-0.079623,184,184,4738,15,1003.9
16.81,0.0012921,0.0097658,4743,0.018349,5.1873,0.04284,0.079783,-0.34311,0.2001,-1.4051,1,2,0.74752,99.673,0.6,0,0,0.07229,-0.047875,0.14591,0.69028,-0.012359,-0.064961,-0.39044,0.075723,-0.084497,0.5724,-0.30119,-0.14337,0.030838,0.070717,-0.11665,-0.36963,1.4233,-5.2445,0.072448,0.10913,-0.15177,-0.091155,0.17068,-0.77411,0.069817,2.1585,-0.81663,0.49443,1.2517,-0.90569,1.1869,-13.687,7.0411,-10.69,-4.784,-0.61315,0.29094,0.15773,0.045349,0.15912,0.22345,-0.041199,-0.38799,0.033695,-0.023363,0.51211,-0.14943,-0.08682,184,184,4745,15,1003.9
16.838,0.0013394,0.011912,4752,0.027394,5.2985,0.042156,0.082334,-0.089906,0.13127,-1.2693,1,2,0.79806,99.657,0.6,0,0,0.071145,-0.047112,0.14401,0.68379,0.018052,-0.15431,-0.38777,0.076104,-0.084115,0.56859,-0.30275,-0.17134,-0.091982,0.032019,-0.066816,-0.31202,1.3405,-3.5755,0.21508,0.012095,0.042686,-0.21134,-0.065404,-0.95015,2.5832,2.2605,-0.79363,-0.72711,-4.148,6.3526,0.48872,-12.959,6.2112,-10.843,-4.2421,0.69096,0.25469,0.12023,0.088155,0.16962,0.1878,-0.091548,-0.30575,0.024711,-0.021385,0.38173,-0.084134,-0.061123,184,184,4756,15,1003.9
16.859,0.0013848,0.012099,4761,0.021006,5.5057,0.047171,0.083748,0.35165,-0.037004,-1.2507,1,2,0.83977,99.66,0.6,0,0,0.071908,-0.049401,0.14324,0.68303,-0.0077988,-0.063078,-0.37861,0.073434,-0.074197,0.56172,-0.30278,-0.14506,0.10523,-0.075542,-0.02738,-0.10253,-1.4677,5.3268,0.37806,-0.11394,0.43899,-0.36938,0.022348,0.95716,-0.34908,2.8388,-1.1387,-1.7741,-0.12388,-1.0115,-1.7454,-13.299,4.9985,-9.6937,-3.1207,-0.059921,0.18516,-0.0013844,0.13407,0.29633,0.045022,-0.028935,-0.12883,-0.060153,0.056501,0.16429,-0.048329,0.020808,184,184,4764,15,1003.9
16.882,0.0063917,0.021122,4767,0.023014,5.8832,0.051244,0.089018,0.36279,0.1313,-0.99033,1,2,0.87782,99.663,0.6,0,0,0.073053,-0.048638,0.14248,0.67884,-0.023761,-0.0094691,-0.3748,0.07229,-0.071527,0.55638,-0.30259,-0.14982,0.076629,0.033052,-0.079712,-0.32174,-1.2096,4.2427,0.33588,-0.12175,0.2809,-0.42322,0.026491,-0.26558,-0.069817,2.1245,-0.47158,-1.0179,2.0669,-5.4043,-1.0473,-12.725,3.7457,-8.2377,-2.4966,0.40146,0.13451,-0.0085688,0.10056,0.32285,-0.05059,0.0092813,-0.0013185,-0.075251,0.11016,0.11969,-0.091193,-0.020919,184,184,4772,15,1003.9
16.897,0.0015907,0.010096,4774,0.015656,6.1495,0.053295,0.093207,0.24719,0.23722,-0.64356,1,2,0.92148,99.677,0.6,0,0,0.071145,-0.04406,0.13752,0.67006,-0.017408,-0.049562,-0.37137,0.070001,-0.063516,0.54799,-0.3015,-0.15871,-0.11082,0.26428,-0.29872,-0.49479,0.6639,-3.1407,0.18706,-0.099416,0.46437,-0.4175,0.041959,-0.23412,0.34908,0.42491,-0.42557,0.31993,1.1427,-1.9511,-0.34908,-11.946,2.7198,-8.391,-2.6481,0.090985,0.10103,0.022221,0.069994,0.33273,-0.11498,0.015544,0.025116,-0.087993,0.12828,0.11837,-0.10316,-0.13365,184,184,4776,15,1003.9
