t_s,L_Ankle_Roll_ser,L_Ankle_Roll_par,R_Ankle_Roll_ser,R_Ankle_Roll_par
11.5436,0.012208,0.0852598,-0.0046306,0.0791562
11.5456,0.012208,0.0852598,-0.0046306,0.0791562
11.5476,0.012208,0.0852598,-0.0046306,0.0791562
11.5497,0.012208,0.0852598,-0.0046306,0.0791562
11.5517,0.012208,0.0852598,-0.0046306,0.0791562
11.5536,0.012208,0.0852598,-0.0046306,0.0791562
11.5557,0.012208,0.0852598,-0.0046306,0.0791562
11.5576,0.012208,0.0852598,-0.0046306,0.0791562
11.5597,0.012208,0.0852598,-0.0046306,0.0791562
11.5616,0.012208,0.0852598,-0.0046306,0.0791562
11.5636,0.012208,0.0852598,-0.0046306,0.0791562
11.5657,0.012208,0.0852598,-0.0046306,0.0791562
11.5679,0.012208,0.0852598,-0.0046306,0.0791562
11.5697,0.012208,0.0852598,-0.0046306,0.0791562
11.5716,0.012208,0.0852598,-0.0046306,0.0791562
11.5737,0.012208,0.0852598,-0.0046306,0.0791562
11.5757,0.012208,0.0852598,-0.0046306,0.0791562
11.5776,0.012208,0.0852598,-0.0046306,0.0791562
11.5797,0.012208,0.0852598,-0.0046306,0.0791562
11.5817,0.012208,0.0852598,-0.0046306,0.0791562
11.5837,0.012208,0.0852598,-0.0046306,0.0791562
11.5857,0.012208,0.0852598,-0.0046306,0.0791562
11.5877,0.012208,0.0852598,-0.0046306,0.0791562
11.5898,0.012208,0.0852598,-0.0046306,0.0791562
11.5918,0.012208,0.0852598,-0.0046306,0.0791562
11.5937,0.012208,0.0852598,-0.0046306,0.0791562
11.5957,0.012208,0.0852598,-0.0046306,0.0791562
11.5977,0.012208,0.0852598,-0.0046306,0.0791562
11.5997,0.012208,0.0852598,-0.0046306,0.0791562
11.6017,0.012208,0.0852598,-0.0046306,0.0791562
11.6037,0.012208,0.0852598,-0.0046306,0.0791562
11.6057,0.012208,0.0852598,-0.0046306,0.0791562
11.6077,0.012208,0.0852598,-0.0046306,0.0791562
11.6098,0.012208,0.0852598,-0.0046306,0.0791562
11.6117,0.012208,0.0852598,-0.0046306,0.0791562
11.6137,0.012208,0.0852598,-0.0046306,0.0791562
11.6157,0.012208,0.0852598,-0.0046306,0.0791562
11.6177,0.012208,0.0852598,-0.0046306,0.0791562
11.6197,0.012208,0.0852598,-0.0046306,0.0791562
11.6217,0.012208,0.0852598,-0.0046306,0.0791562
11.6238,0.012208,0.0852598,-0.0046306,0.0791562
11.6258,0.012208,0.0852598,-0.0046306,0.0791562
11.6278,0.012208,0.0852598,-0.0046306,0.0791562
11.6298,0.012208,0.0852598,-0.0046306,0.0791562
11.6318,0.012208,0.0852598,-0.0046306,0.0791562
11.6339,0.012208,0.0852598,-0.0046306,0.0791562
11.6358,0.012208,0.0852598,-0.0046306,0.0791562
11.6377,0.012208,0.0852598,-0.0046306,0.0791562
11.6398,0.012208,0.0852598,-0.0046306,0.0791562
11.6417,0.012208,0.0852598,-0.0046306,0.0791562
11.6438,0.012208,0.0852598,-0.0046306,0.0791562
11.6458,0.012208,0.0852598,-0.0046306,0.0791562
11.6478,0.012208,0.0852598,-0.0046306,0.0791562
11.6498,0.012208,0.0852598,-0.0046306,0.0791562
11.6518,0.012208,0.0852598,-0.0046306,0.0791562
11.6538,0.012208,0.0852598,-0.0046306,0.0791562
11.6559,0.012208,0.0852598,-0.0046306,0.0791562
11.6578,0.012208,0.0852598,-0.0046306,0.0791562
11.6598,0.012208,0.0852598,-0.0046306,0.0791562
11.6618,0.012208,0.0852598,-0.0046306,0.0791562
11.6639,0.012208,0.0852598,-0.0046306,0.0791562
11.6658,0.012208,0.0852598,-0.0046306,0.0791562
11.668,0.012208,0.0852598,-0.0046306,0.0791562
11.6699,0.012208,0.0852598,-0.0046306,0.0791562
11.6719,0.012208,0.0852598,-0.0046306,0.0791562
11.6738,0.012208,0.0852598,-0.0046306,0.0791562
11.6759,0.012208,0.0852598,-0.0046306,0.0791562
11.6778,0.012208,0.0852598,-0.0046306,0.0791562
11.6798,0.012208,0.0852598,-0.0046306,0.0791562
11.6819,0.012208,0.0852598,-0.0046306,0.0791562
11.6839,0.012208,0.0852598,-0.0046306,0.0791562
11.6858,0.012208,0.0852598,-0.0046306,0.0791562
11.6878,0.012208,0.0852598,-0.0046306,0.0791562
11.6898,0.012208,0.0852598,-0.0046306,0.0791562
11.6921,0.012208,0.0852598,-0.0046306,0.0791562
11.694,0.012208,0.0852598,-0.0046306,0.0791562
11.6959,0.012208,0.0852598,-0.0046306,0.0791562
11.6979,0.012208,0.0852598,-0.0046306,0.0791562
11.6999,0.012208,0.0852598,-0.0046306,0.0791562
11.7019,0.012208,0.0852598,-0.0046306,0.0791562
11.7039,0.012208,0.0852598,-0.0046306,0.0791562
11.7059,0.012208,0.0852598,-0.0046306,0.0791562
11.7079,0.012208,0.0852598,-0.0046306,0.0791562
11.7099,0.012208,0.0852598,-0.0046306,0.0791562
11.7123,0.012208,0.0852598,-0.0046306,0.0791562
11.7143,0.012208,0.0852598,-0.0046306,0.0791562
11.7159,0.012208,0.0852598,-0.0046306,0.0791562
11.718,0.012208,0.0852598,-0.0046306,0.0791562
11.7199,0.012208,0.0852598,-0.0046306,0.0791562
11.722,0.012208,0.0852598,-0.0046306,0.0791562
11.7239,0.012208,0.0852598,-0.0046306,0.0791562
11.7259,0.012208,0.0852598,-0.0046306,0.0791562
11.7279,0.012208,0.0852598,-0.0046306,0.0791562
11.7299,0.012208,0.0852598,-0.0046306,0.0791562
11.7319,0.012208,0.0852598,-0.0046306,0.0791562
11.734,0.012208,0.0852598,-0.0046306,0.0791562
11.7359,0.012208,0.0852598,-0.0046306,0.0791562
11.738,0.012208,0.0852598,-0.0046306,0.0791562
11.7399,0.012208,0.0852598,-0.0046306,0.0791562
11.742,0.012208,0.0852598,-0.0046306,0.0791562
11.744,0.012208,0.0852598,-0.0046306,0.0791562
11.746,0.012208,0.0852598,-0.0046306,0.0791562
11.7479,0.012208,0.0852598,-0.0046306,0.0791562
11.75,0.012208,0.0852598,-0.0046306,0.0791562
11.7547,0.012208,0.0852598,-0.0046306,0.0791562
11.7553,0.012208,0.0852598,-0.0046306,0.0791562
11.7559,0.012208,0.0852598,-0.0046306,0.0791562
11.7583,0.012208,0.0852598,-0.0046306,0.0791562
11.7601,0.012208,0.0852598,-0.0046306,0.0791562
11.7621,0.012208,0.0852598,-0.0046306,0.0791562
11.764,0.012208,0.0852598,-0.0046306,0.0791562
11.7661,0.012208,0.0852598,-0.0046306,0.0791562
11.7683,0.012208,0.0852598,-0.0046306,0.0791562
11.7704,0.012208,0.0852598,-0.0046306,0.0791562
11.7721,0.012208,0.0852598,-0.0046306,0.0791562
11.774,0.012208,0.0852598,-0.0046306,0.0791562
11.776,0.012208,0.0852598,-0.0046306,0.0791562
11.7781,0.012208,0.0852598,-0.0046306,0.0791562
11.78,0.012208,0.0852598,-0.0046306,0.0791562
11.782,0.012208,0.0852598,-0.0046306,0.0791562
11.7843,0.012208,0.0852598,-0.0046306,0.0791562
11.7861,0.012208,0.0852598,-0.0046306,0.0791562
11.788,0.012208,0.0852598,-0.0046306,0.0791562
11.7901,0.012208,0.0852598,-0.0046306,0.0791562
11.7921,0.012208,0.0852598,-0.0046306,0.0791562
11.7941,0.012208,0.0852598,-0.0046306,0.0791562
11.7961,0.012208,0.0852598,-0.0046306,0.0791562
11.7981,0.012208,0.0852598,-0.0046306,0.0791562
11.8003,0.012208,0.0852598,-0.0046306,0.0791562
11.8024,0.012208,0.0852598,-0.0046306,0.0791562
11.8043,0.012208,0.0852598,-0.0046306,0.0791562
11.8065,0.012208,0.0852598,-0.0046306,0.0791562
11.8083,0.012208,0.0852598,-0.0046306,0.0791562
11.8103,0.012208,0.0852598,-0.0046306,0.0791562
11.8123,0.012208,0.0852598,-0.0046306,0.0791562
11.8143,0.012208,0.0852598,-0.0046306,0.0791562
11.8163,0.012208,0.0852598,-0.0046306,0.0791562
11.8183,0.012208,0.0852598,-0.0046306,0.0791562
11.8203,0.012208,0.0852598,-0.0046306,0.0791562
11.8225,0.012208,0.0852598,-0.0046306,0.0791562
11.8241,0.012208,0.0852598,-0.0046306,0.0791562
11.8261,0.012208,0.0852598,-0.0046306,0.0791562
11.8281,0.012208,0.0852598,-0.0046306,0.0791562
11.8302,0.012208,0.0852598,-0.0046306,0.0791562
11.8322,0.012208,0.0852598,-0.0046306,0.0791562
11.8342,0.012208,0.0852598,-0.0046306,0.0791562
11.8362,0.012208,0.0852598,-0.0046306,0.0791562
11.8381,0.012208,0.0852598,-0.0046306,0.0791562
11.8401,0.012208,0.0852598,-0.0046306,0.0791562
11.8421,0.012208,0.0852598,-0.0046306,0.0791562
11.8441,0.012208,0.0852598,-0.0046306,0.0791562
11.8461,0.012208,0.0852598,-0.0046306,0.0791562
11.8481,0.012208,0.0852598,-0.0046306,0.0791562
11.8502,0.012208,0.0852598,-0.0046306,0.0791562
11.8521,0.012208,0.0852598,-0.0046306,0.0791562
11.8541,0.012208,0.0852598,-0.0046306,0.0791562
11.8561,0.012208,0.0852598,-0.0046306,0.0791562
11.8582,0.012208,0.0852598,-0.0046306,0.0791562
11.8601,0.012208,0.0852598,-0.0046306,0.0791562
11.8622,0.012208,0.0852598,-0.0046306,0.0791562
11.8641,0.012208,0.0852598,-0.0046306,0.0791562
11.8662,0.012208,0.0852598,-0.0046306,0.0791562
11.8682,0.012208,0.0852598,-0.0046306,0.0791562
11.8702,0.012208,0.0852598,-0.0046306,0.0791562
11.8722,0.012208,0.0852598,-0.0046306,0.0791562
11.8742,0.012208,0.0852598,-0.0046306,0.0791562
11.8763,0.012208,0.0852598,-0.0046306,0.0791562
11.8785,0.012208,0.0852598,-0.0046306,0.0791562
11.8804,0.012208,0.0852598,-0.0046306,0.0791562
11.8823,0.012208,0.0852598,-0.0046306,0.0791562
11.8842,0.012208,0.0852598,-0.0046306,0.0791562
11.8862,0.012208,0.0852598,-0.0046306,0.0791562
11.8882,0.012208,0.0852598,-0.0046306,0.0791562
11.8902,0.012208,0.0852598,-0.0046306,0.0791562
11.8922,0.012208,0.0852598,-0.0046306,0.0791562
11.8943,0.012208,0.0852598,-0.0046306,0.0791562
11.8964,0.012208,0.0852598,-0.0046306,0.0791562
11.8985,0.012208,0.0852598,-0.0046306,0.0791562
11.9005,0.012208,0.0852598,-0.0046306,0.0791562
11.9023,0.012208,0.0852598,-0.0046306,0.0791562
11.9042,0.012208,0.0852598,-0.0046306,0.0791562
11.9062,0.012208,0.0852598,-0.0046306,0.0791562
11.9082,0.012208,0.0852598,-0.0046306,0.0791562
11.9102,0.012208,0.0852598,-0.0046306,0.0791562
11.9122,0.012208,0.0852598,-0.0046306,0.0791562
11.9143,0.012208,0.0852598,-0.0046306,0.0791562
11.9163,0.012208,0.0852598,-0.0046306,0.0791562
11.9183,0.012208,0.0852598,-0.0046306,0.0791562
11.9202,0.012208,0.0852598,-0.0046306,0.0791562
11.9223,0.012208,0.0852598,-0.0046306,0.0791562
11.9242,0.012208,0.0852598,-0.0046306,0.0791562
11.9263,0.012208,0.0852598,-0.0046306,0.0791562
11.9283,0.012208,0.0852598,-0.0046306,0.0791562
11.9303,0.012208,0.0852598,-0.0046306,0.0791562
11.9322,0.012208,0.0852598,-0.0046306,0.0791562
11.9343,0.012208,0.0852598,-0.0046306,0.0791562
11.9362,0.012208,0.0852598,-0.0046306,0.0791562
11.9383,0.012208,0.0852598,-0.0046306,0.0791562
11.9403,0.012208,0.0852598,-0.0046306,0.0791562
11.9423,0.012208,0.0852598,-0.0046306,0.0791562
11.9442,0.012208,0.0852598,-0.0046306,0.0791562
11.9463,0.012208,0.0852598,-0.0046306,0.0791562
11.9483,0.012208,0.0852598,-0.0046306,0.0791562
11.9503,0.012208,0.0852598,-0.0046306,0.0791562
11.9523,0.012208,0.0852598,-0.0046306,0.0791562
11.9543,0.012208,0.0852598,-0.0046306,0.0791562
11.9564,0.012208,0.0852598,-0.0046306,0.0791562
11.9585,0.012208,0.0852598,-0.0046306,0.0791562
11.9603,0.012208,0.0852598,-0.0046306,0.0791562
11.9623,0.012208,0.0852598,-0.0046306,0.0791562
11.9643,0.012208,0.0852598,-0.0046306,0.0791562
11.9663,0.012208,0.0852598,-0.0046306,0.0791562
11.9685,0.012208,0.0852598,-0.0046306,0.0791562
11.9704,0.012208,0.0852598,-0.0046306,0.0791562
11.9724,0.012208,0.0852598,-0.0046306,0.0791562
11.9743,0.012208,0.0852598,-0.0046306,0.0791562
11.9764,0.012208,0.0852598,-0.0046306,0.0791562
11.9786,0.012208,0.0852598,-0.0046306,0.0791562
11.982,0.012208,0.0852598,-0.0046306,0.0791562
11.9832,0.012208,0.0852598,-0.0046306,0.0791562
11.9848,0.012208,0.0852598,-0.0046306,0.0791562
11.9888,0.012208,0.0852598,-0.0046306,0.0791562
11.9905,0.012208,0.0852598,-0.0046306,0.0791562
11.9921,0.012208,0.0852598,-0.0046306,0.0791562
11.9931,0.012208,0.0852598,-0.0046306,0.0791562
11.9947,0.012208,0.0852598,-0.0046306,0.0791562
12.0011,0.012208,0.0852598,-0.0046306,0.0791562
12.002,0.012208,0.0852598,-0.0046306,0.0791562
12.004,0.012208,0.0852598,-0.0046306,0.0791562
12.0046,0.012208,0.0852598,-0.0046306,0.0791562
12.0051,0.012208,0.0852598,-0.0046306,0.0791562
12.0064,0.012208,0.0852598,-0.0046306,0.0791562
12.0084,0.012208,0.0852598,-0.0046306,0.0791562
12.0105,0.012208,0.0852598,-0.0046306,0.0791562
12.0124,0.012208,0.0852598,-0.0046306,0.0791562
12.0144,0.012208,0.0852598,-0.0046306,0.0791562
12.0164,0.012208,0.0852598,-0.0046306,0.0791562
12.0184,0.012208,0.0852598,-0.0046306,0.0791562
12.0205,0.012208,0.0852598,-0.0046306,0.0791562
12.0226,0.012208,0.0852598,-0.0046306,0.0791562
12.0246,0.012208,0.0852598,-0.0046306,0.0791562
12.0266,0.012208,0.0852598,-0.0046306,0.0791562
12.0285,0.012208,0.0852598,-0.0046306,0.0791562
12.0305,0.012208,0.0852598,-0.0046306,0.0791562
12.0325,0.012208,0.0852598,-0.0046306,0.0791562
12.0346,0.012208,0.0852598,-0.0046306,0.0791562
12.0365,0.012208,0.0852598,-0.0046306,0.0791562
12.0386,0.012208,0.0852598,-0.0046306,0.0791562
12.0405,0.012208,0.0852598,-0.0046306,0.0791562
12.0426,0.012208,0.0852598,-0.0046306,0.0791562
12.0445,0.012208,0.0852598,-0.0046306,0.0791562
12.0466,0.012208,0.0852598,-0.0046306,0.0791562
12.0485,0.012208,0.0852598,-0.0046306,0.0791562
12.0506,0.012208,0.0852598,-0.0046306,0.0791562
12.0525,0.012208,0.0852598,-0.0046306,0.0791562
12.0546,0.012208,0.0852598,-0.0046306,0.0791562
12.0565,0.012208,0.0852598,-0.0046306,0.0791562
12.0586,0.012208,0.0852598,-0.0046306,0.0791562
12.0606,0.012208,0.0852598,-0.0046306,0.0791562
12.0626,0.012208,0.0852598,-0.0046306,0.0791562
12.0646,0.012208,0.0852598,-0.0046306,0.0791562
12.0666,0.012208,0.0852598,-0.0046306,0.0791562
12.0688,0.012208,0.0852598,-0.0046306,0.0791562
12.0706,0.012208,0.0852598,-0.0046306,0.0791562
12.0726,0.012208,0.0852598,-0.0046306,0.0791562
12.0749,0.012208,0.0852598,-0.0046306,0.0791562
12.0769,0.012208,0.0852598,-0.0046306,0.0791562
12.0789,0.012208,0.0852598,-0.0046306,0.0791562
12.0809,0.012208,0.0852598,-0.0046306,0.0791562
12.0829,0.012208,0.0852598,-0.0046306,0.0791562
12.085,0.012208,0.0852598,-0.0046306,0.0791562
12.0869,0.012208,0.0852598,-0.0046306,0.0791562
12.0889,0.012208,0.0852598,-0.0046306,0.0791562
12.0909,0.012208,0.0852598,-0.0046306,0.0791562
12.0928,0.012208,0.0852598,-0.0046306,0.0791562
12.0948,0.012208,0.0852598,-0.0046306,0.0791562
12.0969,0.012208,0.0852598,-0.0046306,0.0791562
12.0989,0.012208,0.0852598,-0.0046306,0.0791562
12.1009,0.012208,0.0852598,-0.0046306,0.0791562
12.1029,0.012208,0.0852598,-0.0046306,0.0791562
12.1049,0.012208,0.0852598,-0.0046306,0.0791562
12.107,0.012208,0.0852598,-0.0046306,0.0791562
12.1089,0.012208,0.0852598,-0.0046306,0.0791562
12.1109,0.012208,0.0852598,-0.0046306,0.0791562
12.1129,0.012208,0.0852598,-0.0046306,0.0791562
12.1149,0.012208,0.0852598,-0.0046306,0.0791562
12.1169,0.012208,0.0852598,-0.0046306,0.0791562
12.119,0.012208,0.0852598,-0.0046306,0.0791562
12.121,0.012208,0.0852598,-0.0046306,0.0791562
12.123,0.012208,0.0852598,-0.0046306,0.0791562
12.1249,0.012208,0.0852598,-0.0046306,0.0791562
12.1269,0.012208,0.0852598,-0.0046306,0.0791562
12.1289,0.012208,0.0852598,-0.0046306,0.0791562
12.131,0.012208,0.0852598,-0.0046306,0.0791562
12.133,0.012208,0.0852598,-0.0046306,0.0791562
12.135,0.012208,0.0852598,-0.0046306,0.0791562
12.1373,0.012208,0.0852598,-0.0046306,0.0791562
12.139,0.012208,0.0852598,-0.0046306,0.0791562
12.141,0.012208,0.0852598,-0.0046306,0.0791562
12.143,0.012208,0.0852598,-0.0046306,0.0791562
12.145,0.012208,0.0852598,-0.0046306,0.0791562
12.1471,0.012208,0.0852598,-0.0046306,0.0791562
12.149,0.012208,0.0852598,-0.0046306,0.0791562
12.151,0.012208,0.0852598,-0.0046306,0.0791562
12.1529,0.012208,0.0852598,-0.0046306,0.0791562
12.1555,0.012208,0.0852598,-0.0046306,0.0791562
12.157,0.012208,0.0852598,-0.0046306,0.0791562
12.1592,0.012208,0.0852598,-0.0046306,0.0791562
12.1625,0.012208,0.0852598,-0.0046306,0.0791562
12.1634,0.012208,0.0852598,-0.0046306,0.0791562
12.1652,0.012208,0.0852598,-0.0046306,0.0791562
12.1671,0.012208,0.0852598,-0.0046306,0.0791562
12.1693,0.012208,0.0852598,-0.0046306,0.0791562
12.171,0.012208,0.0852598,-0.0046306,0.0791562
12.173,0.012208,0.0852598,-0.0046306,0.0791562
12.175,0.012208,0.0852598,-0.0046306,0.0791562
12.1771,0.012208,0.0852598,-0.0046306,0.0791562
12.179,0.012208,0.0852598,-0.0046306,0.0791562
12.181,0.012208,0.0852598,-0.0046306,0.0791562
12.183,0.012208,0.0852598,-0.0046306,0.0791562
12.1851,0.012208,0.0852598,-0.0046306,0.0791562
12.1871,0.012208,0.0852598,-0.0046306,0.0791562
12.189,0.012208,0.0852598,-0.0046306,0.0791562
12.1911,0.012208,0.0852598,-0.0046306,0.0791562
12.1931,0.012208,0.0852598,-0.0046306,0.0791562
12.1951,0.012208,0.0852598,-0.0046306,0.0791562
12.1971,0.012208,0.0852598,-0.0046306,0.0791562
12.1991,0.012208,0.0852598,-0.0046306,0.0791562
12.2011,0.012208,0.0852598,-0.0046306,0.0791562
12.2032,0.012208,0.0852598,-0.0046306,0.0791562
12.2051,0.012208,0.0852598,-0.0046306,0.0791562
12.2071,0.012208,0.0852598,-0.0046306,0.0791562
12.2091,0.012208,0.0852598,-0.0046306,0.0791562
12.2111,0.012208,0.0852598,-0.0046306,0.0791562
12.2131,0.012208,0.0852598,-0.0046306,0.0791562
12.2152,0.012208,0.0852598,-0.0046306,0.0791562
12.2171,0.012208,0.0852598,-0.0046306,0.0791562
12.2192,0.012208,0.0852598,-0.0046306,0.0791562
12.2211,0.012208,0.0852598,-0.0046306,0.0791562
12.2232,0.012208,0.0852598,-0.0046306,0.0791562
12.2252,0.012208,0.0852598,-0.0046306,0.0791562
12.2272,0.012208,0.0852598,-0.0046306,0.0791562
12.2292,0.012208,0.0852598,-0.0046306,0.0791562
12.2312,0.012208,0.0852598,-0.0046306,0.0791562
12.2331,0.012208,0.0852598,-0.0046306,0.0791562
12.2352,0.012208,0.0852598,-0.0046306,0.0791562
12.2372,0.012208,0.0852598,-0.0046306,0.0791562
12.2393,0.012208,0.0852598,-0.0046306,0.0791562
12.2413,0.012208,0.0852598,-0.0046306,0.0791562
12.2433,0.012208,0.0852598,-0.0046306,0.0791562
12.2452,0.012208,0.0852598,-0.0046306,0.0791562
12.2488,0.012208,0.0852598,-0.0046306,0.0791562
12.2497,0.012208,0.0852598,-0.0046306,0.0791562
12.2512,0.012208,0.0852598,-0.0046306,0.0791562
12.2532,0.012208,0.0852598,-0.0046306,0.0791562
12.2551,0.012208,0.0852598,-0.0046306,0.0791562
12.2569,0.012208,0.0852598,-0.0046306,0.0791562
12.259,0.012208,0.0852598,-0.0046306,0.0791562
12.261,0.012208,0.0852598,-0.0046306,0.0791562
12.263,0.012208,0.0852598,-0.0046306,0.0791562
12.2649,0.012208,0.0852598,-0.0046306,0.0791562
12.267,0.012208,0.0852598,-0.0046306,0.0791562
12.2691,0.012208,0.0852598,-0.0046306,0.0791562
12.2712,0.012208,0.0852598,-0.0046306,0.0791562
12.273,0.012208,0.0852598,-0.0046306,0.0791562
12.275,0.012208,0.0852598,-0.0046306,0.0791562
12.277,0.012208,0.0852598,-0.0046306,0.0791562
12.279,0.012208,0.0852598,-0.0046306,0.0791562
12.281,0.012208,0.0852598,-0.0046306,0.0791562
12.283,0.012208,0.0852598,-0.0046306,0.0791562
12.285,0.012208,0.0852598,-0.0046306,0.0791562
12.287,0.012208,0.0852598,-0.0046306,0.0791562
12.289,0.012208,0.0852598,-0.0046306,0.0791562
12.291,0.012208,0.0852598,-0.0046306,0.0791562
12.293,0.012208,0.0852598,-0.0046306,0.0791562
12.2953,0.012208,0.0852598,-0.0046306,0.0791562
12.2973,0.012208,0.0852598,-0.0046306,0.0791562
12.2993,0.012208,0.0852598,-0.0046306,0.0791562
12.3013,0.012208,0.0852598,-0.0046306,0.0791562
12.3033,0.012208,0.0852598,-0.0046306,0.0791562
12.3053,0.012208,0.0852598,-0.0046306,0.0791562
12.3073,0.012208,0.0852598,-0.0046306,0.0791562
12.3093,0.012208,0.0852598,-0.0046306,0.0791562
12.3113,0.012208,0.0852598,-0.0046306,0.0791562
12.3133,0.012208,0.0852598,-0.0046306,0.0791562
12.3153,0.012208,0.0852598,-0.0046306,0.0791562
12.3173,0.012208,0.0852598,-0.0046306,0.0791562
12.3193,0.012208,0.0852598,-0.0046306,0.0791562
12.3213,0.012208,0.0852598,-0.0046306,0.0791562
12.3234,0.012208,0.0852598,-0.0046306,0.0791562
12.3253,0.012208,0.0852598,-0.0046306,0.0791562
12.3273,0.012208,0.0852598,-0.0046306,0.0791562
12.3293,0.012208,0.0852598,-0.0046306,0.0791562
12.3313,0.012208,0.0852598,-0.0046306,0.0791562
12.3333,0.012208,0.0852598,-0.0046306,0.0791562
12.3354,0.012208,0.0852598,-0.0046306,0.0791562
12.3373,0.012208,0.0852598,-0.0046306,0.0791562
12.3394,0.012208,0.0852598,-0.0046306,0.0791562
12.3414,0.012208,0.0852598,-0.0046306,0.0791562
12.3434,0.012208,0.0852598,-0.0046306,0.0791562
12.3454,0.012208,0.0852598,-0.0046306,0.0791562
12.3474,0.012208,0.0852598,-0.0046306,0.0791562
12.3494,0.012208,0.0852598,-0.0046306,0.0791562
12.3514,0.012208,0.0852598,-0.0046306,0.0791562
12.3534,0.012208,0.0852598,-0.0046306,0.0791562
12.3554,0.012208,0.0852598,-0.0046306,0.0791562
12.3574,0.012208,0.0852598,-0.0046306,0.0791562
12.3594,0.012208,0.0852598,-0.0046306,0.0791562
12.3615,0.012208,0.0852598,-0.0046306,0.0791562
12.3635,0.012208,0.0852598,-0.0046306,0.0791562
12.3654,0.012208,0.0852598,-0.0046306,0.0791562
12.3674,0.012208,0.0852598,-0.0046306,0.0791562
12.3696,0.012208,0.0852598,-0.0046306,0.0791562
12.3714,0.012208,0.0852598,-0.0046306,0.0791562
12.3734,0.012208,0.0852598,-0.0046306,0.0791562
12.3754,0.012208,0.0852598,-0.0046306,0.0791562
12.3774,0.012208,0.0852598,-0.0046306,0.0791562
12.3794,0.012208,0.0852598,-0.0046306,0.0791562
12.3814,0.012208,0.0852598,-0.0046306,0.0791562
12.3834,0.012208,0.0852598,-0.0046306,0.0791562
12.3857,0.012208,0.0852598,-0.0046306,0.0791562
12.3874,0.012208,0.0852598,-0.0046306,0.0791562
12.3895,0.012208,0.0852598,-0.0046306,0.0791562
12.3914,0.012208,0.0852598,-0.0046306,0.0791562
12.3934,0.012208,0.0852598,-0.0046306,0.0791562
12.3955,0.012208,0.0852598,-0.0046306,0.0791562
12.3975,0.012208,0.0852598,-0.0046306,0.0791562
12.3995,0.012208,0.0852598,-0.0046306,0.0791562
12.4015,0.012208,0.0852598,-0.0046306,0.0791562
12.4035,0.012208,0.0852598,-0.0046306,0.0791562
12.4057,0.012208,0.0852598,-0.0046306,0.0791562
12.4075,0.012208,0.0852598,-0.0046306,0.0791562
12.4095,0.012208,0.0852598,-0.0046306,0.0791562
12.4115,0.012208,0.0852598,-0.0046306,0.0791562
12.4135,0.012208,0.0852598,-0.0046306,0.0791562
12.4155,0.012208,0.0852598,-0.0046306,0.0791562
12.4175,0.012208,0.0852598,-0.0046306,0.0791562
12.4195,0.012208,0.0852598,-0.0046306,0.0791562
12.4215,0.012208,0.0852598,-0.0046306,0.0791562
12.4235,0.012208,0.0852598,-0.0046306,0.0791562
12.4255,0.012208,0.0852598,-0.0046306,0.0791562
12.4275,0.012208,0.0852598,-0.0046306,0.0791562
12.4295,0.012208,0.0852598,-0.0046306,0.0791562
12.4315,0.012208,0.0852598,-0.0046306,0.0791562
12.4335,0.012208,0.0852598,-0.0046306,0.0791562
12.4355,0.012208,0.0852598,-0.0046306,0.0791562
12.4375,0.012208,0.0852598,-0.0046306,0.0791562
12.4395,0.012208,0.0852598,-0.0046306,0.0791562
12.4415,0.012208,0.0852598,-0.0046306,0.0791562
12.4435,0.012208,0.0852598,-0.0046306,0.0791562
12.4456,0.012208,0.0852598,-0.0046306,0.0791562
12.4475,0.012208,0.0852598,-0.0046306,0.0791562
12.4496,0.012208,0.0852598,-0.0046306,0.0791562
12.4516,0.012208,0.0852598,-0.0046306,0.0791562
12.455,0.012208,0.0852598,-0.0046306,0.0791562
12.4557,0.012208,0.0852598,-0.0046306,0.0791562
12.4575,0.012208,0.0852598,-0.0046306,0.0791562
12.4596,0.012208,0.0852598,-0.0046306,0.0791562
12.4615,0.012208,0.0852598,-0.0046306,0.0791562
