t_s,low_state_age_s,policy_state_age_s,low_state_seq,tick_dt_s,tilt_deg,roll,pitch,gx,gy,gz,walking,gait_freq,gait_process,pub_hz,goal_x,goal_y,heading_err,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,tau10,tau11,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,gate_rej_legs,gate_rej_total,gate_samples,gate_dt_p99_ms,gate_dt_max_ms
49.953,0.0052771,0.016378,18517,0.018277,1.1594,0.00020943,0.020235,0.00094854,0.0021704,-0.00165,1,2,0.47191,97.956,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.010034,-0.0075255,0.0086046,-0.013553,0.0014385,0.0098132,0.00069428,-0.0034359,0.0059191,-0.00024905,0.0039876,0.012898,1.3265,4.1209,-0.080513,-0.78527,3.3827,-1.438,-0.34908,-5.579,0.67861,0.20359,1.4931,0.79212,0.10677,-0.029827,0.030282,-0.17374,-0.077954,0.059592,0.13961,-0.046501,0.026353,-0.28309,-0.24923,-0.017952,189,189,18519,10,1011.1
49.974,0.0019169,0.013172,18523,0.020639,1.1553,0.00020209,0.020163,-0.001159,-0.00098535,-0.00092971,1,2,0.51226,97.965,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0071486,-0.0061258,0.0076747,-0.006812,0.0019341,0.0053342,0.010145,-0.004427,0.0050335,0.0014518,0.0026264,0.0076888,0.62835,4.2308,0.10352,-0.029084,2.8844,-1.6219,-0.62835,-5.6531,0.81663,-0.087253,1.3371,0.75512,0.11888,0.016165,-0.014986,-0.24756,-0.11382,0.10103,0.14644,-0.0051844,0.015435,-0.24782,-0.20261,0.074528,189,189,18527,10,1011.1
50.011,0.0031964,0.027473,18532,0.037346,1.1522,0.00013297,0.02011,-0.0008381,-0.0014733,0.00046793,1,2,0.56022,97.973,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0098842,0.00028891,0.0089243,-0.0024337,0.00011275,0.0082147,0.00251,-0.0062884,-0.00125,0.010723,0.001777,0.012262,1.4662,4.2308,0.011502,-0.31993,3.1035,-1.5141,-0.76799,-5.5048,0.74762,0.029084,1.1804,0.62852,0.13987,0.14028,-0.095222,-0.38102,-0.20124,0.19714,0.14439,0.04496,0.011987,0.014602,-0.13153,0.0699,189,189,18537,10,1011.1
50.036,0.0015479,0.024199,18539,0.024621,1.1512,0.00013302,0.020092,-0.00024744,-0.0024254,0.0010633,1,2,0.614,97.977,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0016526,-0.0063922,0.0059881,-0.0080014,0.00049748,0.010811,0.0052762,-0.0014203,-0.00048889,0.0012223,0.0012231,0.0032316,1.1869,4.1575,-0.31055,-0.49443,2.9845,-1.6748,-0.62835,-5.3566,0.58659,-0.26176,1.3186,0.70082,0.16379,0.17875,-0.068974,-0.43073,-0.25793,0.2204,0.06223,0.060801,-0.0032765,0.25318,-0.16752,-0.011389,189,189,18545,10,1011.1
50.054,0.0017203,0.017705,18547,0.018081,1.1495,0.00012661,0.020062,-0.00090621,-0.00056857,0.00080102,1,2,0.66349,97.974,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0071935,-0.0057525,0.0048018,-0.019574,-0.0033928,0.016926,0.0010132,-0.0088307,-0.00094069,0.0085942,-0.00089666,0.0067621,1.7454,4.8168,-0.034505,-0.49443,2.8445,-1.6456,-1.0473,-5.8014,0.67861,-0.14542,1.1953,0.97109,0.17002,0.13137,-0.016005,-0.35784,-0.17709,0.18433,-0.0038553,0.071081,-0.011168,0.27925,-0.22724,-0.038679,189,189,18551,10,1011.1
50.065,0.0015612,0.0090933,18554,0.011078,1.1472,0.0001358,0.020022,0.00026015,-0.0026135,-0.00022017,1,2,0.7026,97.973,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0037504,-0.00483,0.0034717,-0.0045699,-0.0015227,0.0039862,0.011935,-0.0057635,0.0047439,0.0056682,0.00084514,0.019167,1.4662,4.4505,-0.034505,0.087253,2.9639,-1.5522,-0.34908,-5.5048,0.81663,0.14542,1.1782,0.85057,0.18478,0.10048,-0.014495,-0.33495,-0.18251,0.17245,-0.027427,0.078879,-0.024154,0.26365,-0.21699,-0.039785,189,189,18555,10,1011.1
50.097,0.0065596,0.030849,18557,0.031486,1.1442,0.00012938,0.019969,0.00028073,-0.0037362,0.00057138,1,2,0.73173,97.97,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0042089,-0.0069371,0.0039036,-0.0051639,0.00097002,0.0058521,0.001694,-0.0069344,0.00013469,0.0028771,-0.00046349,0.0061437,0.76799,4.8168,-0.034505,-0.3781,3.0835,-1.5036,-0.62835,-5.8755,0.81663,0.20359,1.0187,0.76714,0.17979,0.072493,-0.0068473,-0.31697,-0.19102,0.15264,-0.021787,0.087378,-0.026128,0.22291,-0.19917,-0.043389,189,189,18562,10,1011.1
50.106,0.002769,0.011816,18563,0.0095101,1.1438,0.00010988,0.019962,-0.00099478,-0.0015367,0.0003223,1,2,0.7815,97.96,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.01029,-0.0050554,0.0019727,-0.014928,0.00050254,0.010124,0.0027975,-0.0077464,0.00051955,0.0026272,-0.0029226,0.0096564,2.1643,3.8645,-0.17253,-0.31993,2.7041,-1.5269,-0.76799,-5.6531,0.67861,0.029084,1.5864,1.0194,0.16139,0.027598,0.0061671,-0.28729,-0.22283,0.11428,0.0060405,0.10566,-0.027694,0.12644,-0.16554,-0.04439,189,189,18565,10,1011.1
50.124,0.0015772,0.015111,18568,0.017571,1.1412,0.0001141,0.019917,-0.0015997,-0.00033622,0.00073085,1,2,0.80774,97.971,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.010918,-0.002864,0.011782,-0.014875,0.0023484,0.011227,0.00081139,-0.0086755,0.00087732,0.0012711,0.0012842,0.011765,1.3265,3.6447,-0.12652,-0.66894,3.2036,-1.567,-0.62835,-5.6531,0.74762,0.66894,1.4931,0.79212,0.13877,0.017964,0.00097428,-0.28639,-0.26192,0.088626,0.049268,0.11272,-0.02157,0.047561,-0.13566,-0.037251,189,189,18570,10,1011.1
50.141,0.0015054,0.016501,18572,0.01685,1.138,0.00011684,0.019862,-0.0010592,-0.0022517,8.148e-05,1,2,0.83849,97.983,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0029015,-0.0046154,0.0040569,-0.0083354,0.00096743,0.0094259,0.0054438,-0.0031088,0.0066357,-0.00055446,-0.0012015,0.017574,1.7454,4.9267,-0.26454,-0.78527,2.5323,-1.3022,0.48872,-5.7273,0.67861,-0.26176,1.7453,0.92399,0.11677,0.010811,-0.0026786,-0.28822,-0.30125,0.063452,0.086213,0.11438,-0.013473,-0.033013,-0.12431,-0.030869,189,189,18576,10,1011.1
50.154,0.001577,0.012582,18578,0.013059,1.1363,0.00011601,0.019831,8.6027e-05,-0.0023387,0.0011813,1,2,0.87236,97.975,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0019919,-0.0035225,0.0054241,-0.0028664,-0.0016333,0.0065349,0.00097801,-0.0034394,0.0090694,0.0027682,0.0028855,0.0034479,0.62835,4.1575,0.057509,-0.61077,2.6443,-1.54,-0.76799,-5.8014,0.58659,-0.43626,1.4913,0.88042,0.095311,0.0030127,-0.0072293,-0.28987,-0.33692,0.036716,0.115,0.11469,-0.0024923,-0.11886,-0.14128,-0.027726,189,189,18581,10,1011.1
50.178,0.0012549,0.016654,18586,0.02478,1.1332,7.8079e-05,0.019779,-0.00017443,-0.001993,-0.00055583,1,2,0.91339,97.977,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.010335,-0.0041628,0.0074999,-0.010249,0.00075206,0.0088577,0.0095865,-0.0030679,0.0034286,-8.9173e-05,0.006677,0.001869,1.4662,4.5604,-0.034505,-0.61077,3.0443,-1.6617,-1.6058,-5.6531,0.58659,-0.087253,1.1995,0.77241,0.082604,-0.013727,-0.011029,-0.29972,-0.34372,0.00018559,0.12611,0.11417,0.013781,-0.18917,-0.16602,-0.05195,189,189,18591,10,1011.1
50.196,0.0035676,0.017169,18593,0.01757,1.1337,5.8295e-05,0.019787,-0.00077449,0.001274,-0.00023894,1,2,0.95205,97.971,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0081389,-0.0032894,0.0061231,-0.014963,-0.0015436,0.01156,0.0031677,-0.0044796,0.00873,0.004021,0.0022086,-0.001432,0.62835,4.4872,0.011502,-0.66894,2.6651,-1.7074,-1.1869,-5.8014,0.67861,0.20359,1.4146,0.79569,0.086146,-0.0314,-0.0089404,-0.30104,-0.30617,-0.048246,0.1265,0.1021,0.035805,-0.23572,-0.18149,-0.10229,189,189,18596,10,1011.1
50.233,0.0019701,0.030836,18599,0.036825,1.1315,3.9085e-05,0.019748,-0.00012481,0.00014367,-0.0013308,1,2,0.99499,97.969,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0044304,-0.0091456,0.0060266,-0.0019287,0.001355,0.010522,0.0038589,-0.0028732,0.0037824,0.0044289,-0.0016707,0.0052059,0.76799,4.4139,-0.12652,-0.66894,2.7649,-1.693,-0.62835,-5.3566,0.67861,-0.26176,1.4137,0.83984,0.097764,-0.044793,-0.0033108,-0.24634,-0.24604,-0.10202,0.13483,0.053835,0.074031,-0.29185,-0.18583,-0.16652,189,189,18608,10,1011.1
50.245,0.001406,0.010734,18610,0.011652,1.1309,3.7955e-05,0.019738,0.00099399,-0.001151,-0.00026075,1,2,0.057495,97.974,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0076746,-0.0053897,-0.00041112,-0.009498,-0.0015001,0.013412,0.0097407,-0.004838,0.0042611,0.0049743,0.0031354,0.013658,0.34908,4.707,-0.12652,-0.61077,3.044,-1.5944,-1.4662,-5.579,0.95465,0.14542,1.1995,0.77241,0.10485,-0.031235,0.02159,0.06643,-0.14123,-0.075764,0.17106,-0.10891,0.12863,-0.35572,-0.19482,-0.24359,189,189,18612,10,1011.1
50.246,0.0021875,0.0035522,18613,0.0018365,1.1309,3.7955e-05,0.019738,-0.00049395,-0.001234,0.00069282,1,2,0.077136,97.974,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0047939,-0.0054133,0.0039668,-0.0066776,-0.00011169,0.0096372,0.0064621,-0.0045667,0.0064065,0.0034992,0.0026115,0.0054494,-0.34908,4.707,-0.12652,-0.087253,3.0835,-1.5036,-0.62835,-5.3566,0.51758,0.49443,1.471,0.91443,0.040175,0.016674,0.019416,0.27655,-0.15519,0.0078946,0.20017,-0.19396,0.10741,-0.33706,-0.20291,-0.24806,189,189,18612,10,1011.1
50.285,0.0014526,0.020286,18620,0.038395,1.1316,4.4676e-05,0.019749,0.00051456,0.0014747,0.00056869,1,2,0.11906,97.987,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.010502,-0.0070892,0.0001302,0.0047646,-0.00069322,0.0099515,0.0087651,-0.0018841,0.0028166,0.0021446,0.0012439,0.01147,1.4662,4.6337,0.10352,-0.43626,2.9832,-1.4284,-0.62835,-5.4678,0.51758,0.029084,1.4128,0.88399,-0.033067,0.031771,0.037039,0.35016,-0.20566,0.028155,0.20545,-0.19461,0.076604,-0.28419,-0.16965,-0.25678,189,189,18625,10,1011.1
50.302,0.0053335,0.016987,18627,0.017314,1.1306,4.8809e-05,0.019733,-0.0015767,8.296e-05,-0.00023913,1,2,0.16808,97.977,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.015044,-0.0038821,-0.0015844,0.00447,-0.0027393,0.013747,0.0024582,-0.0031435,0.0062709,0.00086653,0.0031605,-0.002995,1.3265,4.707,0.10352,0.14542,2.8844,-1.6219,-1.0473,-5.6531,0.67861,-0.14542,1.0271,0.63764,-0.06361,0.033966,0.050217,0.36297,-0.20787,0.029914,0.20388,-0.16849,0.05621,-0.25514,-0.14991,-0.25535,189,189,18630,10,1011.1
50.315,0.0014745,0.012882,18632,0.013218,1.1306,4.9927e-05,0.019732,0.0011597,-0.000335,-0.0013245,1,2,0.19499,97.982,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0068114,-0.0019177,0.0017748,-0.0046554,3.2208e-05,0.0052655,0.0081324,-0.0015282,0.0030841,0.0027519,0.0019052,0.0051808,1.3265,4.1209,0.10352,-0.84344,3.0238,-1.5615,-0.62835,-5.2083,0.74762,0.029084,1.4733,0.80405,-0.067953,0.0304,0.053352,0.34205,-0.20172,0.027925,0.20268,-0.14668,0.048891,-0.24815,-0.14583,-0.2444,189,189,18635,10,1011.1
50.333,0.0015179,0.012049,18638,0.017712,1.1311,3.6917e-05,0.019742,0.00010189,0.0013292,-0.0015338,1,2,0.2321,98.061,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0012838,-0.0040044,0.0047115,-0.0079178,-0.0024396,0.0092289,0.0053696,-0.0074608,-0.0044711,-0.0044461,0.00090962,0.01399,0.34908,3.8278,0.057509,-0.66894,2.9448,-1.7208,-0.62835,-5.8014,0.67861,-0.43626,1.4534,0.81598,-0.052249,0.023926,0.053417,0.28718,-0.18454,0.023884,0.19954,-0.11293,0.03882,-0.2453,-0.14502,-0.21464,189,189,18641,10,1011.1
50.368,0.0017377,0.025644,18646,0.034931,1.1345,4.0202e-05,0.019801,-0.00069895,0.0023898,0.00019976,1,2,0.27519,98.016,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.010715,-0.0018557,0.0044632,-0.013992,-0.00038991,0.0083902,0.0052928,-0.0060998,0.0058064,0.006338,-0.00025648,0.018113,1.4662,4.4139,-0.31055,-0.78527,3.0635,-1.5154,-0.62835,-5.7273,0.58659,0.49443,1.6095,0.85298,-0.01862,0.011212,0.051991,0.19772,-0.15491,0.017142,0.1901,-0.075332,0.031103,-0.2442,-0.15447,-0.16839,189,189,18656,10,1011.1
50.382,0.001913,0.0059185,18660,0.014169,1.1356,3.8425e-05,0.019819,-0.0011566,0.0015396,-0.0003235,1,2,0.34328,97.993,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0073457,-0.00052756,0.0086284,-0.0048702,0.0012335,0.0063104,0.0029508,-0.0051716,0.0019498,0.0036605,-0.0026805,0.022153,1.4662,3.6447,-0.12652,-0.66894,2.7642,-1.5586,-0.62835,-5.5048,0.58659,-0.14542,1.4701,0.95858,0.032024,-0.0051309,0.044773,0.042369,-0.095676,0.01569,0.16068,-0.054694,0.022436,-0.23449,-0.19695,-0.11027,189,189,18661,10,1011.1
50.407,0.001426,0.024566,18663,0.024943,1.137,6.5762e-05,0.019845,-0.0002118,0.00091585,0.00012487,1,2,0.35498,98.012,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0053001,-0.0010734,0.0099217,-0.0065687,0.0015701,0.0058406,0.002261,-0.0046956,0.0022566,0.0028447,0.0011134,0.016744,1.0473,4.1209,-0.12652,-0.95978,2.9852,-1.8092,-0.62835,-5.2824,0.51758,0.14542,1.1796,0.78434,0.08239,-0.022197,0.043039,-0.040183,-0.0776,0.0070173,0.14561,-0.068221,0.034269,-0.23995,-0.23854,-0.099397,189,189,18666,10,1011.1
50.425,0.0014823,0.017415,18668,0.01776,1.1377,5.41e-05,0.019857,0.0012861,0.0016407,0.00017837,1,2,0.40496,98.005,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0096787,-0.0042596,0.0022236,-0.0061355,-0.0029957,0.0074161,-0.00073551,-0.0049332,0.0016709,0.0073748,0.004646,0.013741,0.76799,4.4139,0.011502,-0.31993,2.9038,-1.5205,-0.62835,-5.6531,0.81663,-0.14542,1.2549,0.93529,0.10535,-0.033051,0.044909,-0.11379,-0.071042,0.013164,0.13167,-0.070829,0.03142,-0.25466,-0.26875,-0.084949,189,189,18672,10,1011.1
50.434,0.0016974,0.0090287,18674,0.0093754,1.1371,4.9473e-05,0.019846,-0.0012277,-0.00019224,0.00043269,1,2,0.44091,98.021,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.010561,-0.0043753,0.0055738,-0.010893,0.00063342,0.0077882,0.0049449,-0.004476,0.0078182,0.0046689,0.0042972,0.015767,0.62835,4.1575,-0.080513,-0.66894,2.9243,-1.6207,-0.62835,-5.4678,0.58659,-0.43626,1.8307,0.58928,0.11431,-0.033086,0.037033,-0.15545,-0.073098,0.030666,0.13266,-0.05906,0.031877,-0.27366,-0.27128,-0.055648,189,189,18675,10,1011.1
50.455,0.0013073,0.011385,18680,0.021045,1.1378,6.5186e-05,0.019858,-0.00012895,0.00071103,-0.0016017,1,2,0.47745,98.001,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0088982,-0.0093444,0.0057182,-0.02145,0.00054339,0.0063413,-0.0012313,-0.0032944,0.0079324,0.002641,-0.0030758,0.011378,1.0473,3.8645,0.011502,-0.78527,2.6643,-1.5505,-0.34908,-5.2824,0.74762,0.49443,1.2775,0.79091,0.11585,-0.019789,0.017582,-0.19601,-0.08739,0.060973,0.14065,-0.036657,0.026601,-0.28001,-0.24557,0.006947,189,189,18683,10,1011.1
50.478,0.0014364,0.012438,18689,0.022545,1.1385,6.1862e-05,0.01987,-0.00022976,0.00092088,0.00011483,1,2,0.52078,98.004,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0066652,-0.0063743,0.0086596,-0.0041661,0.0027401,0.010468,0.0059586,-0.00084914,0.0047598,0.0047632,-0.0017999,0.013103,1.0473,4.2308,-0.26454,-0.31993,3.1842,-1.6684,-0.34908,-5.4307,0.67861,0.029084,1.4156,0.75154,0.12214,0.036796,-0.032094,-0.27248,-0.1284,0.11503,0.14679,0.0098642,0.014883,-0.2187,-0.18637,0.096479,189,189,18692,10,1011.1
50.495,0.001511,0.01167,18695,0.016997,1.138,5.8058e-05,0.019862,0.00014321,-0.00069814,1.1647e-05,1,2,0.55635,98.007,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0055858,-0.0060227,0.0018458,-0.0045947,0.00034337,0.011783,-0.0024198,-0.0034391,0.012605,0.010799,-0.0012977,0.010047,1.3265,3.7179,-0.12652,-0.49443,3.0439,-1.572,-1.0473,-5.579,0.67861,-0.31993,1.3541,0.87564,0.14191,0.15182,-0.097378,-0.39773,-0.22064,0.20491,0.13834,0.04696,0.010759,0.05152,-0.12452,0.056325,189,189,18698,10,1011.1
50.517,0.0015453,0.012631,18704,0.0227,1.1395,7.7242e-05,0.019887,0.00056239,0.00042492,0.00016122,1,2,0.59993,98.024,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.011749,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.010323,-0.0017097,0.0057482,-0.006036,-0.0020121,0.011223,-0.00041924,-0.0034659,0.0072042,0.0053432,0.0019257,0.015775,0.76799,4.4872,-0.17253,-0.029084,2.9033,-1.4991,-0.76799,-5.579,0.67861,-0.14542,1.5698,0.87684,0.16094,0.17754,-0.064744,-0.42648,-0.25498,0.22048,0.05394,0.059567,-0.003297,0.24969,-0.17186,-0.013049,189,189,18707,10,1011.1
50.534,0.0015571,0.011547,18710,0.016999,1.1415,8.9016e-05,0.019923,0.00033106,0.0022141,-0.00064523,1,2,0.63607,98.002,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0094437,-0.00094553,0.0043362,-0.0017729,0.0021203,0.0075779,0.0052208,-0.003708,0.004523,0.0077294,0.0026728,0.009188,0.62835,4.5238,0.011502,-0.087253,2.8839,-1.6229,-1.4662,-5.4678,0.67861,0.3781,1.3154,0.85535,0.17029,0.14673,-0.025224,-0.37225,-0.18689,0.19875,-0.0065752,0.069705,-0.015593,0.29382,-0.22574,-0.030516,189,189,18713,10,1011.1
50.549,0.0015351,0.0061497,18718,0.014418,1.1405,7.0972e-05,0.019906,-0.0014426,-0.00043133,0.00083369,1,2,0.6757,98.002,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0047042,-0.0069459,0.0031551,-0.0045222,0.00164,0.01324,0.0056744,-0.0045773,0.0067623,0.0025617,-0.00076104,0.0091341,1.8851,4.3407,0.011502,-0.84344,2.4254,-1.7831,-0.62835,-5.5048,0.74762,-0.087253,1.0299,0.59447,0.18575,0.12012,-0.019635,-0.34825,-0.1774,0.18682,-0.034065,0.074195,-0.024175,0.29394,-0.22923,-0.035233,189,189,18720,10,1011.1
50.585,0.0020043,0.020013,18726,0.036048,1.1391,7.2203e-05,0.019881,0.00043907,-0.00049072,-0.00056309,1,2,0.72097,98.003,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0029382,-0.0037398,0.00055854,-0.0010705,-0.0006225,0.01199,0.0036823,-0.0054582,0.0039914,-0.0013424,0.0076662,0.008721,0.48872,4.4139,-0.034505,-0.66894,2.9841,-1.6758,-0.62835,-5.4678,0.51758,0.14542,1.3768,0.73125,0.18484,0.08096,-0.0064483,-0.31891,-0.17889,0.16138,-0.033956,0.082024,-0.02567,0.24671,-0.21346,-0.04291,189,189,18730,10,1011.1
50.596,0.0016401,0.011095,18732,0.011457,1.1393,8.259e-05,0.019884,0.00041531,-4.7683e-05,-0.0014734,1,2,0.76107,98.005,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0064038,-0.0037904,0.0020085,-0.0030284,0.0014383,0.018418,0.0053499,-0.0042296,0.0052964,-0.00049698,0.0088298,0.001219,0.069817,4.4505,0.057509,-0.20359,2.4846,-1.6356,-1.0473,-5.7273,0.6096,-0.31993,1.1776,0.67169,0.17225,0.044499,0.0016361,-0.29663,-0.2062,0.13205,-0.010843,0.098655,-0.028935,0.17126,-0.18043,-0.044117,189,189,18734,10,1011.1
50.617,0.0015223,0.012401,18739,0.020893,1.1368,8.0689e-05,0.019841,-0.00017,5.5464e-05,-0.0002796,1,2,0.79999,98.013,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0052011,-0.011706,0.00059932,-0.011789,0.0037776,0.027143,-0.0029055,-0.0013649,-0.0015266,0.0057249,0.0011013,0.0085282,1.0473,4.2308,0.011502,0.087253,2.4051,-1.7277,-0.62835,-5.4307,0.67861,-0.43626,1.0045,0.69274,0.1488,0.019256,0.0044799,-0.28419,-0.24582,0.098016,0.028759,0.11084,-0.026251,0.078198,-0.14658,-0.039939,189,189,18743,10,1011.1
50.643,0.0058527,0.024906,18745,0.02542,1.1325,8.2855e-05,0.019766,-0.00071298,-0.0029928,-8.1198e-05,1,2,0.83448,98.002,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098589,0.012142,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.005713,-0.0046622,0.0070394,-0.0033284,0.011562,0.030987,0.012063,-0.0063965,0.00092029,0.00059663,0.0056231,0.013291,1.0473,4.4139,-0.12652,-0.61077,2.8038,-1.6712,-0.20945,-5.4678,0.67861,0.49443,1.12,0.82014,0.12309,0.010318,-9.3358e-05,-0.28594,-0.29171,0.069447,0.072616,0.11525,-0.018627,-0.013717,-0.1265,-0.032227,189,189,18749,10,1011.1
50.653,0.0016963,0.010093,18751,0.010502,1.1316,6.4386e-05,0.01975,-0.0013186,-0.0039322,0.00055214,1,2,0.87674,98.004,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.097967,0.013319,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0033464,-0.0058406,0.0048273,-0.0077301,0.033343,0.068884,-0.00020027,-0.0045719,0.0036636,0.0072335,0.00013062,0.013894,1.4662,4.1209,-0.080513,-0.31993,2.6232,-1.8031,-0.62835,-5.3566,0.74762,0.31993,1.4146,0.79569,0.096985,0.0017852,-0.0055165,-0.29081,-0.33736,0.037729,0.10759,0.11717,-0.0075786,-0.11609,-0.14202,-0.029419,189,189,18753,10,1011.1
